scorer,DLC_resnet_50_10_tankJan16shuffle1_1030000,DLC_resnet_50_10_tankJan16shuffle1_1030000,DLC_resnet_50_10_tankJan16shuffle1_1030000,DLC_resnet_50_10_tankJan16shuffle1_1030000,DLC_resnet_50_10_tankJan16shuffle1_1030000,DLC_resnet_50_10_tankJan16shuffle1_1030000
bodyparts,head,head,head,tail,tail,tail
coords,x,y,likelihood,x,y,likelihood
1730,191.82814025878906,32.10331726074219,0.9999985694885254,235.25680541992188,15.136889457702637,0.11363041400909424
1731,191.83370971679688,32.119266510009766,0.9999984502792358,235.2381591796875,15.20278549194336,0.09666654467582703
1732,191.83370971679688,32.10331726074219,0.9999984502792358,235.2381591796875,15.20278549194336,0.08814191818237305
1733,191.83370971679688,32.10140609741211,0.9999980330467224,235.20240783691406,15.237235069274902,0.0899694561958313
1734,191.84225463867188,32.09632110595703,0.9999979734420776,205.14967346191406,33.95451736450195,0.10320574045181274
1735,239.94984436035156,13.904261589050293,0.9999979734420776,205.00184631347656,34.017616271972656,0.09220060706138611
1736,239.9812774658203,13.904261589050293,0.9999982118606567,204.98191833496094,34.057430267333984,0.10650429129600525
1737,239.9897918701172,13.902339935302734,0.9999980926513672,204.98191833496094,34.057430267333984,0.09519660472869873
1738,239.9812774658203,13.902339935302734,0.9999982118606567,205.00184631347656,34.057430267333984,0.09389522671699524
1739,239.9812774658203,13.904410362243652,0.9999979734420776,205.00184631347656,33.75309753417969,0.08293178677558899
1740,240.04388427734375,14.037543296813965,0.9999982118606567,205.02078247070312,33.75309753417969,0.10930266976356506
1741,240.05532836914062,14.037543296813965,0.9999982118606567,205.07423400878906,33.75309753417969,0.09893867373466492
1742,240.05152893066406,14.037543296813965,0.9999982118606567,205.0282745361328,33.79726791381836,0.10058504343032837
1743,240.05152893066406,14.037543296813965,0.9999983310699463,205.0282745361328,33.79726791381836,0.09568843245506287
1744,240.05152893066406,14.004594802856445,0.9999980926513672,205.0282745361328,33.860206604003906,0.09162873029708862
1745,240.0513458251953,13.998960494995117,0.9999983906745911,205.0282745361328,33.88260269165039,0.09922546148300171
1746,240.0513458251953,14.004594802856445,0.9999982118606567,204.92881774902344,33.90735626220703,0.09508928656578064
1747,240.0513458251953,14.031259536743164,0.9999980926513672,204.8585968017578,33.928619384765625,0.1103888750076294
1748,240.134765625,14.031259536743164,0.9999982118606567,204.8585968017578,33.928619384765625,0.1090334951877594
1749,240.1526641845703,14.039637565612793,0.999998152256012,204.8818359375,33.928619384765625,0.1173315942287445
1750,240.1526641845703,14.039637565612793,0.9999982714653015,204.81570434570312,33.928619384765625,0.11462834477424622
1751,240.1526641845703,14.039637565612793,0.9999982714653015,204.74295043945312,33.9586181640625,0.10790729522705078
1752,239.76658630371094,13.937923431396484,0.9999982714653015,204.4574432373047,34.06991958618164,0.18709370493888855
1753,239.7431182861328,13.933113098144531,0.9999984502792358,204.43707275390625,34.10310745239258,0.2018490731716156
1754,239.7431182861328,13.92646598815918,0.9999986886978149,204.33969116210938,34.10310745239258,0.2631634473800659
1755,239.76658630371094,13.92452621459961,0.9999986886978149,204.31967163085938,34.10310745239258,0.26576709747314453
1756,239.77626037597656,13.916443824768066,0.9999987483024597,204.31805419921875,34.07819366455078,0.2864171266555786
1757,239.80540466308594,13.895536422729492,0.9999987483024597,204.31967163085938,34.07819366455078,0.2689526081085205
1758,239.8445281982422,13.886795043945312,0.9999985694885254,204.33969116210938,34.03791046142578,0.25576791167259216
1759,239.87562561035156,13.867692947387695,0.9999985694885254,204.41432189941406,34.0570068359375,0.22411727905273438
1760,239.87974548339844,13.873220443725586,0.9999985694885254,204.4828338623047,34.034759521484375,0.22961178421974182
1761,239.92230224609375,13.873220443725586,0.9999983310699463,204.5754852294922,34.00540542602539,0.19631662964820862
1762,239.92396545410156,13.873220443725586,0.999998152256012,204.5754852294922,33.99912643432617,0.16304674744606018
1763,239.92396545410156,13.909272193908691,0.9999979734420776,204.5754852294922,33.99912643432617,0.1517828106880188
1764,239.96409606933594,13.909272193908691,0.9999979138374329,204.5353240966797,33.99912643432617,0.1888439655303955
1765,239.96409606933594,13.909272193908691,0.9999978542327881,204.4505157470703,34.03950500488281,0.182148277759552
1766,239.96409606933594,13.845796585083008,0.999998152256012,204.4505157470703,34.10871887207031,0.1862020492553711
1767,239.96409606933594,13.827537536621094,0.9999982714653015,204.41647338867188,34.10892105102539,0.2145264744758606
1768,239.9664306640625,13.827537536621094,0.9999982118606567,204.38697814941406,34.10892105102539,0.1990005373954773
1769,239.98361206054688,13.827537536621094,0.9999984502792358,204.34474182128906,34.10871887207031,0.20833054184913635
1770,239.98922729492188,13.853900909423828,0.9999982714653015,204.28872680664062,34.10871887207031,0.2410537302494049
1771,239.98922729492188,13.859472274780273,0.999998152256012,204.28872680664062,34.11036682128906,0.22764331102371216
1772,239.98361206054688,13.86548137664795,0.9999977946281433,204.26016235351562,34.180938720703125,0.21464914083480835
1773,239.91883850097656,13.871572494506836,0.999997615814209,204.26016235351562,34.182430267333984,0.2148057222366333
1774,239.9011993408203,13.873283386230469,0.9999977350234985,204.28872680664062,34.182430267333984,0.21296346187591553
1775,239.9011993408203,13.873283386230469,0.9999980330467224,204.32662963867188,34.182430267333984,0.2692268490791321
1776,239.91883850097656,14.02175521850586,0.9999983310699463,235.03688049316406,15.047154426574707,0.12146949768066406
1777,239.9011993408203,14.026611328125,0.9999977946281433,235.06703186035156,15.027313232421875,0.10451635718345642
1778,240.10198974609375,14.043432235717773,0.999997615814209,235.06703186035156,15.027313232421875,0.10420116782188416
1779,240.12608337402344,14.027570724487305,0.9999977350234985,235.03688049316406,15.047154426574707,0.1137005090713501
1780,240.1342315673828,14.027570724487305,0.9999979734420776,204.63070678710938,34.01848602294922,0.11956778168678284
1781,240.14634704589844,14.027570724487305,0.9999980926513672,204.58753967285156,34.065895080566406,0.11872342228889465
1782,240.1486358642578,13.962265968322754,0.9999984502792358,204.55471801757812,34.20212936401367,0.14611738920211792
1783,240.1486358642578,13.926896095275879,0.9999986290931702,204.47811889648438,34.26588821411133,0.15631833672523499
1784,240.1486358642578,13.920267105102539,0.9999986886978149,204.33766174316406,34.33749008178711,0.17545488476753235
1785,240.14895629882812,13.883047103881836,0.9999988079071045,204.33766174316406,34.33749008178711,0.20240238308906555
1786,240.1698455810547,13.8811674118042,0.9999988079071045,204.33766174316406,34.33749008178711,0.22591227293014526
1787,240.17581176757812,13.86433219909668,0.9999987483024597,204.35801696777344,34.215049743652344,0.18443205952644348
1788,240.17581176757812,13.851499557495117,0.999998152256012,204.80909729003906,34.06144332885742,0.1142151951789856
1789,240.17581176757812,13.835878372192383,0.9999982118606567,204.80909729003906,34.06144332885742,0.10181200504302979
1790,240.06878662109375,13.828412055969238,0.9999983310699463,204.80909729003906,34.06144332885742,0.14298167824745178
1791,240.06878662109375,13.794392585754395,0.9999984502792358,204.8039093017578,34.10004425048828,0.13669931888580322
1792,240.06878662109375,13.794392585754395,0.9999982118606567,204.8039093017578,34.11690902709961,0.1261739432811737
1793,240.0711669921875,13.784906387329102,0.9999984502792358,204.79440307617188,34.132423400878906,0.12463295459747314
1794,240.0911865234375,13.784680366516113,0.9999984502792358,204.8039093017578,34.132423400878906,0.12934479117393494
1795,240.13243103027344,13.784680366516113,0.9999985098838806,204.81707763671875,34.132423400878906,0.1268598437309265
1796,240.13243103027344,13.784525871276855,0.9999986290931702,204.86166381835938,34.13570785522461,0.11214199662208557
1797,240.13243103027344,13.781045913696289,0.9999986886978149,204.86166381835938,34.13570785522461,0.11794620752334595
1798,240.11068725585938,13.781045913696289,0.9999988079071045,204.86770629882812,34.08405303955078,0.12528949975967407
1799,240.04779052734375,13.784525871276855,0.9999986886978149,204.86770629882812,34.07455825805664,0.1319466531276703
1800,240.0150604248047,13.839303970336914,0.9999973773956299,204.86770629882812,33.916534423828125,0.0976865291595459
1801,240.0150604248047,13.947906494140625,0.999997615814209,204.8306427001953,33.89675521850586,0.11016735434532166
1802,240.0150604248047,13.947906494140625,0.999997615814209,204.8306427001953,33.89675521850586,0.09134504199028015
1803,240.05453491210938,13.926389694213867,0.9999982118606567,204.74285888671875,33.916534423828125,0.11595842242240906
1804,240.0940399169922,13.942431449890137,0.9999985694885254,204.66336059570312,34.080753326416016,0.1524122953414917
1805,240.1354217529297,13.926389694213867,0.9999988079071045,204.56826782226562,34.128021240234375,0.19387632608413696
1806,240.16400146484375,13.915177345275879,0.9999986886978149,204.5364990234375,34.14720916748047,0.18710875511169434
1807,240.17666625976562,13.910717964172363,0.999998927116394,204.50637817382812,34.14720916748047,0.2123786211013794
1808,240.19503784179688,13.915177345275879,0.9999987483024597,204.4466094970703,34.128021240234375,0.1846987009048462
1809,240.21810913085938,13.915177345275879,0.9999986886978149,204.4466094970703,34.094303131103516,0.1719527542591095
1810,240.21810913085938,13.915177345275879,0.9999982118606567,204.45948791503906,34.094303131103516,0.17368677258491516
1811,240.21810913085938,13.873082160949707,0.9999982118606567,204.45948791503906,34.094303131103516,0.16041842103004456
1812,240.05242919921875,13.872297286987305,0.9999986290931702,204.43887329101562,34.232513427734375,0.22794696688652039
1813,240.0447235107422,13.872297286987305,0.9999985694885254,204.4372100830078,34.23435592651367,0.22953495383262634
1814,240.0212860107422,13.872297286987305,0.9999987483024597,204.41806030273438,34.25052261352539,0.21401041746139526
1815,240.02093505859375,13.872297286987305,0.9999983310699463,204.35092163085938,34.25052261352539,0.17372918128967285
1816,240.00222778320312,13.872297286987305,0.9999985694885254,204.35092163085938,34.304969787597656,0.2048386037349701
1817,239.94338989257812,13.865601539611816,0.9999985694885254,204.3931427001953,34.33634567260742,0.20922636985778809
1818,239.94338989257812,13.865601539611816,0.9999985694885254,204.3931427001953,34.33634567260742,0.2003631889820099
1819,239.94163513183594,13.865601539611816,0.9999985694885254,204.34170532226562,34.33634567260742,0.17335432767868042
1820,239.94163513183594,13.883221626281738,0.9999985098838806,204.34170532226562,34.329933166503906,0.1635487675666809
1821,239.94338989257812,13.884807586669922,0.9999984502792358,204.34170532226562,34.329933166503906,0.15959617495536804
1822,239.93356323242188,13.915863037109375,0.9999985694885254,204.34170532226562,34.26283264160156,0.18623825907707214
1823,239.9147491455078,13.924906730651855,0.9999988079071045,204.34170532226562,34.26283264160156,0.22198480367660522
1824,192.00355529785156,32.196144104003906,0.9999990463256836,235.50852966308594,14.76285171508789,0.20264127850532532
1825,192.00355529785156,32.196144104003906,0.9999986290931702,235.50852966308594,14.76285171508789,0.16766998171806335
1826,192.00355529785156,32.196144104003906,0.9999979734420776,235.50852966308594,14.76285171508789,0.12194186449050903
1827,240.04440307617188,13.88671588897705,0.9999979734420776,235.49114990234375,14.82210922241211,0.10203322768211365
1828,240.0444793701172,13.88671588897705,0.9999983310699463,235.45567321777344,14.941207885742188,0.08363854885101318
1829,240.0444793701172,13.88671588897705,0.9999980926513672,235.4489288330078,14.941207885742188,0.0915602445602417
1830,240.04440307617188,13.919812202453613,0.9999980330467224,235.42385864257812,14.941207885742188,0.10244482755661011
1831,192.0603485107422,32.16394805908203,0.9999982118606567,235.42242431640625,14.862360000610352,0.12846413254737854
1832,192.01426696777344,32.2866096496582,0.9999978542327881,235.3984375,14.809463500976562,0.11140909790992737
1833,192.01426696777344,32.30333709716797,0.9999985694885254,235.36721801757812,14.78303337097168,0.16874629259109497
1834,192.02621459960938,32.2866096496582,0.9999986290931702,235.33438110351562,14.78303337097168,0.1417372226715088
1835,192.0603485107422,32.16394805908203,0.9999985694885254,235.25787353515625,14.78303337097168,0.12732335925102234
1836,240.12803649902344,13.921320915222168,0.999997615814209,205.07936096191406,33.8635139465332,0.1113232672214508
1837,240.1353759765625,13.921320915222168,0.9999977350234985,205.0402069091797,33.9300537109375,0.12202978134155273
1838,240.1494598388672,13.901763916015625,0.9999978542327881,204.85911560058594,33.93387985229492,0.13922491669654846
1839,240.1494598388672,13.901763916015625,0.9999980926513672,204.7250213623047,33.98226547241211,0.15410485863685608
1840,240.1494598388672,13.901763916015625,0.9999978542327881,204.69699096679688,33.98226547241211,0.16760191321372986
1841,240.1070556640625,13.900144577026367,0.9999978542327881,204.68186950683594,33.98226547241211,0.1603063941001892
1842,239.89578247070312,13.826491355895996,0.9999973773956299,204.65341186523438,33.98454284667969,0.16060075163841248
1843,239.88726806640625,13.81868839263916,0.9999972581863403,204.65341186523438,33.98454284667969,0.14251378178596497
1844,239.8714141845703,13.801687240600586,0.999997079372406,204.63868713378906,34.14938735961914,0.09717664122581482
1845,239.8587188720703,13.78966236114502,0.9999973773956299,204.56509399414062,34.179378509521484,0.13229969143867493
1846,239.85153198242188,13.78966236114502,0.9999974966049194,204.56509399414062,34.185184478759766,0.13866648077964783
1847,239.85153198242188,13.78966236114502,0.9999975562095642,204.63868713378906,34.22826385498047,0.15106907486915588
1848,239.85153198242188,13.910379409790039,0.9999979734420776,204.8691864013672,34.30669021606445,0.12656265497207642
